time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,0.0280243539432,-0.334524839065,17.0342166838,0.0345445255589,6.25056838543,0.0,0.258408423526,-0.15699799319,4.79886950426,0.00661914042224,0.00884295768139,0.0,440.35256216371033,440.45494158748465,441.6615322974016,439.74509359481226
2.580000000000002,0.0441658791379,-0.34326781888,17.3241500094,0.035155289328,6.25259604047,0.0,0.279485871193,-0.134392441323,4.86529311314,0.0164882819865,0.0610119535399,0.0,445.9093737760925,450.15181859792193,447.7260533845335,448.5282664701221
2.640000000000002,0.0616063152748,-0.350541464472,17.6208572241,0.0361698914293,6.2562898995,0.0,0.301432228623,-0.107973495594,5.02426874743,0.0177404321803,0.0626462955154,0.0,476.8065778085613,476.9338653757118,476.4731447798467,476.5687704974001
2.700000000000002,0.0802471989002,-0.356250824815,17.9258866336,0.0369282911032,6.26052581713,0.0,0.319491809614,-0.082257153213,5.14285863006,-0.000261320978182,0.0830327855051,0.0,464.35779398945493,465.9579355207669,467.64119569223345,466.2365594930834
2.760000000000002,0.0997941484038,-0.360545312688,18.2342308194,0.0367568719979,6.26515912829,0.0,0.331653283604,-0.0608960830517,5.13532364268,-0.00863267067711,0.061879352019,0.0,427.51956355381583,425.7179378103216,428.87150070392244,428.1598184607664
2.820000000000002,0.120053739905,-0.363434070999,18.545595973,0.036819726758,6.26859201586,0.0,0.343284283879,-0.0354298414571,5.24303325892,0.0155398180853,0.0457118130979,0.0,464.46561533301116,463.1977820979088,462.68043757393633,464.5799033980372
2.880000000000002,0.140908348867,-0.36487572794,18.8610580737,0.0378888771674,6.27199044134,0.0,0.35157810212,-0.0125368294866,5.27223691972,0.022026920054,0.0725072980806,0.0,438.8240105154502,441.04512973546514,440.5823616985118,441.1184013071918
2.940000000000002,0.162192996153,-0.364918244619,19.1783612205,0.0398905436419,6.27647358627,0.0,0.357498380862,0.0112739380183,5.30438722858,0.0496619558859,0.0788092902108,0.0,441.28364251656853,441.8080280451595,440.5351706434113,442.81511961510654
3.000000000000002,0.183748559116,-0.363481753201,19.4977841823,0.0431048061951,6.28102093559,0.0,0.360583785577,0.0368912582645,5.34286138954,0.0604217157515,0.068941202906,0.0,444.46453976584525,443.65941896891485,443.35694009358787,444.2421117641482
3.0600000000000023,0.205409023146,-0.360307317798,19.8226189569,0.0480388257321,0.0021746433064,0.0,0.360968234044,0.0693766466067,5.48428130519,0.107426946069,0.0783303085774,0.0,475.65712984476016,476.3793586192919,473.6017907848211,477.20828732244337
3.1200000000000023,0.22700362868,-0.355211855213,20.1529667265,0.0551254482775,0.00680302800855,0.0,0.35841213395,0.101099657916,5.52707899143,0.13370588244,0.0746470179785,0.0,447.5983376670767,447.3031001927715,445.7322099939401,447.88705862593497
3.1800000000000024,0.248334139609,-0.347903369812,20.4888912264,0.0629402064239,0.0111109963643,0.0,0.352129914116,0.143334462956,5.66966173033,0.122238375487,0.0653942574115,0.0,478.97369961016085,478.27293352768424,477.62114959610267,476.7598263614959
3.2400000000000024,0.269215243069,-0.338004404232,20.8316169886,0.0701074312564,0.0149669519679,0.0,0.34352078024,0.187326653225,5.7540601173,0.113211227643,0.0619091540707,0.0,462.4933477771931,462.2215717600615,462.00736725044936,461.3071807345313
3.3000000000000025,0.289631568521,-0.325913127984,21.1711405945,0.0764323562624,0.0185097183965,0.0,0.336790775304,0.216176847343,5.56430464228,0.0814179743492,0.0526006783232,0.0,371.08860983734706,370.17668700935434,371.85208260350777,368.73523173651364
3.3600000000000025,0.309500610588,-0.311608003803,21.504585506,0.0810964732101,0.0219220583649,0.0,0.325226719777,0.261074097976,5.55054832484,0.0691130317664,0.0642764158489,0.0,429.294762155225,430.28682824182914,431.1191809433062,430.0830120384127
3.4200000000000026,0.328497801642,-0.294108938828,21.8423391396,0.0849473645565,0.025458822577,0.0,0.307616921743,0.322609048898,5.70708226028,0.0518365510229,0.0452850525845,0.0,483.6775720475466,482.24701692280325,482.97663826933467,481.6742597432123
3.4800000000000026,0.346448030434,-0.273113897277,22.1862299251,0.0880207088103,0.0282374286386,0.0,0.290470422972,0.377496612399,5.75565289976,0.0499653838906,0.0482845874512,0.0,451.9899052201192,452.23284780695155,451.51377324308817,451.3643921135485
3.5400000000000027,0.363305117816,-0.248733474813,22.5333914968,0.0919188814374,0.0310131569521,0.0,0.271167963311,0.435497268188,5.81603749389,0.0848349468578,0.0418763773875,0.0,456.4512768946805,455.94069210556944,454.50507231769984,457.29439327172577
3.6000000000000028,0.379060892633,-0.221113612162,22.8806993557,0.0966457863905,0.0333235686735,0.0,0.253824811225,0.485580734444,5.76110606252,0.0625432615675,0.0307353227867,0.0,419.8525982941162,418.8854762650917,421.0579423377042,419.12977001819814
3.660000000000003,0.393597296833,-0.190001817793,23.2289547159,0.10045228325,0.0348222543724,0.0,0.230568100523,0.551811549532,5.84689987719,0.0651795792954,0.00981970909642,0.0,465.0990286133853,463.4577934378735,463.9559138980722,464.16562828595136
3.720000000000003,0.406793635937,-0.155071259253,23.5800540366,0.104631636249,0.0351490786361,0.0,0.209273360763,0.612891735458,5.85629101041,0.0773665528717,-0.00517152871456,0.0,442.72262381017805,441.4871216284032,440.23522869025885,441.2463615130702
3.780000000000003,0.418693476445,-0.116348953664,23.9321790871,0.109186409333,0.0346579409596,0.0,0.187433498231,0.678252041089,5.88100117994,0.0728362764926,-0.015022662731,0.0,447.2438018553822,446.44068792550223,446.4544751199497,446.08912725067603
3.840000000000003,0.42924401209,-0.0734630135287,24.287219096,0.113194205357,0.0343285022844,0.0,0.16432515299,0.751646417616,5.95320320213,0.0506063812317,0.00883191736761,0.0,459.896671405922,461.7826637144205,463.55130148111033,461.80382158561224
3.900000000000003,0.438515509641,-0.0264446787335,24.6435570917,0.116237948717,0.0349383454367,0.0,0.144675873662,0.815893806618,5.92480450295,0.0509731963441,0.0127034243226,0.0,429.7747644254169,430.1027313682477,431.80110427052165,431.8337694050697
3.960000000000003,0.446507094675,0.0247793693112,25.0007424651,0.118874166417,0.0358005479885,0.0,0.121646306264,0.891808982996,5.98099771961,0.0236467419986,0.0175106057929,0.0,458.36698226862853,458.74881139764176,457.8102831907798,455.6313255752705
4.020000000000002,0.45320643922,0.0802499063342,25.3583449684,0.120554281525,0.036416862709,0.0,0.101587488068,0.957351043619,5.93924088655,0.0355335786129,-0.0109612286437,0.0,428.0908782156972,425.6606883112791,426.8496646416849,427.8633281729425
4.080000000000001,0.45860778799,0.139981039129,25.7159022117,0.122889421625,0.0357141768955,0.0,0.0785340057492,1.03385769076,5.97904805609,0.0449494630833,-0.013255691419,0.0,452.24763472519646,452.06287614340886,453.48345695204245,454.2400290588563
4.14,0.46265335902,0.20430307276,26.075482672,0.126075164185,0.0347113737585,0.0,0.0564103968033,1.11045009688,6.00673233678,0.0657704813892,-0.0247244432048,0.0,450.5018631058642,449.57344735085445,448.7512507939497,450.44027774468213
4.199999999999998,0.46531410881,0.273572539833,26.4389927964,0.130392563358,0.0331778170782,0.0,0.0324613488585,1.19887222106,6.10960605041,0.0821008260498,-0.0272832918079,0.0,473.2055742152486,473.0084437730887,473.01296618883487,474.2727024556428
4.259999999999997,0.46668098332,0.347801535612,26.8053512875,0.135419905803,0.0316721015411,0.0,0.0132410418013,1.27584529886,6.10226068736,0.0869660963706,-0.0210441277325,0.0,441.3450805503375,441.8597358116531,439.40276825878146,439.8118143606996
4.319999999999996,0.466926320512,0.426706352163,27.171042962,0.140486169263,0.031252406974,0.0,-0.00499705353444,1.35474508923,6.08740948335,0.0788333671641,0.0120027945045,0.0,437.05838378629534,439.80471643069995,438.650623166632,437.9805124873754
4.379999999999995,0.4658512939,0.511452408558,27.5430229009,0.145354279108,0.032197486212,0.0,-0.030896634325,1.47050242465,6.31052593181,0.085379016132,0.0223550648622,0.0,509.24140492393036,509.98138142950523,509.55845737010617,510.0306281984408
4.439999999999993,0.463407233578,0.602313937839,27.9219367953,0.150702103203,0.0340057873519,0.0,-0.0507107308697,1.55864661176,6.31972405215,0.0957346953966,0.0423658307853,0.0,448.8936248718332,450.51516800962827,448.11997099932535,448.96766236607033
4.499999999999992,0.459683792261,0.698796108361,28.3029358546,0.156184359843,0.0368156905476,0.0,-0.0736495868941,1.65788535575,6.37971463947,0.0807891041461,0.0545282361981,0.0,464.5424760365081,465.49659526619246,466.3197134258236,465.15702525721423
4.559999999999991,0.454636176797,0.80087207627,28.6846061929,0.160923064639,0.0405306308069,0.0,-0.0949001150093,1.7450387944,6.34266994763,0.0750885447824,0.0736407481358,0.0,434.62160222385063,436.2236790796045,436.49052025374,436.0195160607355
4.6199999999999894,0.448318586968,0.907977345232,29.0623580726,0.166258437098,0.0449754558671,0.0,-0.116034059071,1.82555391504,6.2494118268,0.107709257174,0.0749450837206,0.0,415.32138661530917,415.4405013858856,417.15838855444827,420.0046180928825
4.679999999999988,0.440420565417,1.02088537951,29.4397766358,0.172384319392,0.0493688923048,0.0,-0.14765337062,1.93855466435,6.33049755599,0.0874742921999,0.0695402099498,0.0,471.4252246147583,471.0111402871222,473.9625095722074,472.4126188762719
4.739999999999987,0.430671874147,1.14022394949,29.8193889402,0.177243049059,0.0532503410432,0.0,-0.177652398628,2.039796335,6.32306873174,0.0630106204762,0.0526082883362,0.0,447.1937728695522,445.8150785072474,446.7527506143829,444.75818198186533
4.799999999999986,0.41928486515,1.26496510863,30.1943891385,0.181016556619,0.0566916937871,0.0,-0.202173665048,2.11858652897,6.17758987904,0.0626531846052,0.0654691279859,0.0,399.0242151038063,400.199517268262,400.10890446397866,400.079694685618
4.859999999999984,0.406127601515,1.39526571902,30.564939276,0.185186751759,0.0609562826739,0.0,-0.236756917519,2.22505655722,6.17388682139,0.0805331268956,0.0804225098397,0.0,445.4555614996581,446.6807588490461,445.90088294026543,447.36304531422394
4.919999999999983,0.39066894095,1.53246453578,30.9375927177,0.189750963645,0.0659342001887,0.0,-0.278984612018,2.34855422577,6.24721445651,0.0651879125938,0.0876165074886,0.0,470.3663483181348,470.92842813659365,471.63189937799746,470.4490933728146
4.979999999999982,0.372483319863,1.67741035609,31.3159627292,0.193501835654,0.0710310223696,0.0,-0.327696286608,2.48316699187,6.36417620871,0.0565483806708,0.0789920089999,0.0,485.34610546515626,484.7034780701228,485.86622300631166,485.220367152443
5.0399999999999805,0.351273913744,1.83048279171,31.7012379429,0.196772346144,0.0756524143879,0.0,-0.379717243946,2.61937859017,6.47739771521,0.0500819633525,0.0727648657181,0.0,486.5893646226379,486.1269958648526,485.9535521648966,485.4701826976147
